size,count,normal
3,1,disenfranchise voters and
3,1,voters and conspiring
3,1,and conspiring and
3,1,conspiring and attempting
3,1,attempting to obstruct
3,1,official proceeding as
3,1,proceeding as he
3,1,as he tried
3,1,he tried to
3,1,tried to overturn
3,1,2020 election and
3,1,election and install
3,1,and install himself
3,1,install himself in
3,1,himself in office
3,1,in office over
3,1,office over the
3,1,over the wishes
3,1,the wishes of
3,1,wishes of the
3,1,of the american
3,1,observers today called
3,1,today called out
3,1,out the part
3,1,the part of
3,1,of the indictment
3,1,the indictment that
3,1,indictment that describes
3,1,that describes how
3,1,describes how trump
3,1,how trump and
3,1,trump and co
3,1,and co conspirator
3,1,conspirator 4 who
3,1,4 who appears
3,1,who appears to
3,1,to be jeffrey
3,1,be jeffrey clark
3,1,jeffrey clark the
3,1,clark the man
3,1,the man trump
3,1,man trump wanted
3,1,trump wanted to
3,1,wanted to make
3,1,to make attorney
3,1,make attorney general
3,1,attorney general intended
3,1,general intended to
3,1,intended to use
3,1,military to quell
3,1,to quell any
3,1,quell any protests
3,1,any protests against
3,1,protests against trump's
3,1,against trump's 
3,1,trump's  overturning
3,1, overturning of
3,1,overturning of the
3,1,of the election
3,1,the election results
3,1,when warned that
3,1,warned that staying
3,1,that staying in
3,1,staying in power
3,1,in power would
3,1,power would lead
3,1,would lead to
3,1,lead to riots
3,1,to riots in
3,1,riots in every
3,1,in every major
3,1,every major city
3,1,major city in
3,1,city in the
3,1,united states co
3,1,states co conspirator
3,1,conspirator 4 replied
3,1,4 replied well...that's
3,1,replied well...that's 
3,1,well...that's  why
3,1, why there's
3,1,why there's 
3,1,there's  an
3,1, an insurrection
3,1,an insurrection act
3,1,insurrection act the
3,1,act the insurrection
3,1,insurrection act of
3,1,act of 1807
3,1,of 1807 permits
3,1,1807 permits the
3,1,permits the president
3,1,the president to
3,1,president to use
3,1,military to enforce
3,1,to enforce domestic
3,1,enforce domestic laws
3,1,domestic laws invoking
3,1,laws invoking martial
3,1,invoking martial law
3,1,trump's allies urged
3,1,allies urged him
3,1,urged him to
3,1,him to do
3,1,to do just
3,1,do just that
3,1,just that to
3,1,that to stay
3,1,to stay in
3,1,stay in power
3,1,fears that trump
3,1,that trump might
3,1,trump might do
3,1,might do such
3,1,do such a
3,1,such a thing
3,1,a thing were
3,1,thing were strong
3,1,were strong enough
3,1,enough that on
3,1,that on january
3,1,on january 3
3,1,january 3 2021
3,1,3 2021 all
3,1,2021 all 10
3,1,all 10 living
3,1,10 living former
3,1,living former defense
3,1,former defense secretaries
3,1,defense secretaries signed
3,1,secretaries signed a
3,1,signed a washington
3,1,op ed warning
3,1,ed warning that
3,1,warning that e]fforts
3,1,that e]fforts to
3,1,e]fforts to involve
3,1,to involve the
3,1,involve the us
3,1,the us armed
3,1,us armed forces
3,1,armed forces in
3,1,forces in resolving
3,1,in resolving election
3,1,resolving election disputes
3,1,election disputes would
3,1,disputes would take
3,1,would take us
3,1,take us into
3,1,us into dangerous
3,1,into dangerous unlawful
3,1,dangerous unlawful and
3,1,unlawful and unconstitutional
3,1,and unconstitutional territory
3,1,unconstitutional territory they
3,1,territory they put
3,1,they put their
3,1,put their colleagues
3,1,their colleagues on
3,1,colleagues on notice
3,1,on notice civilian
3,1,notice civilian and
3,1,civilian and military
3,1,and military officials
3,1,military officials who
3,1,officials who direct
3,1,who direct or
3,1,direct or carry
3,1,or carry out
3,1,carry out such
3,1,out such measures
3,1,such measures would
3,1,measures would be
3,1,would be accountable
3,1,be accountable including
3,1,accountable including potentially
3,1,including potentially facing
3,1,potentially facing criminal
3,1,facing criminal penalties
3,1,criminal penalties for
3,1,penalties for the
3,1,for the grave
3,1,the grave consequences
3,1,grave consequences of
3,1,consequences of their
3,1,of their actions
3,1,their actions on
3,1,actions on our
3,1,on our republic
3,1,our republic josh
3,1,republic josh marshall
3,1,josh marshall at
3,1,marshall at talking
3,1,at talking points
3,1,points memo recalled
3,1,memo recalled today
3,1,recalled today that
3,1,today that military
3,1,that military leaders
3,1,military leaders told
3,1,leaders told congress
3,1,told congress they
3,1,congress they were
3,1,they were reluctant
3,1,were reluctant to
3,1,reluctant to respond
3,1,to respond to
3,1,respond to the
3,1,to the violence
3,1,the violence at
3,1,violence at the
3,1,at the capitol
3,1,the capitol out
3,1,capitol out of
3,1,out of concern
3,1,of concern about
3,1,concern about how
3,1,about how trump
3,1,how trump might
3,1,trump might use
3,1,might use the
3,1,the military under
3,1,military under the
3,1,under the insurrection
3,1,political pollster tom
3,1,pollster tom bonier
3,1,tom bonier wrote
3,1,bonier wrote i
3,1,wrote i understand
3,1,i understand trump
3,1,understand trump fatigue
3,1,trump fatigue but
3,1,fatigue but it
3,1,but it feels
3,1,it feels like
3,1,feels like the
3,1,like the president
3,1,the president and
3,1,and his advisors
3,1,his advisors preparing
3,1,advisors preparing to
3,1,preparing to use
3,1,military to quash
3,1,to quash protests
3,1,quash protests against
3,1,protests against his
3,1,against his planned
3,1,his planned coup
3,1,planned coup should
3,1,coup should be
3,1,should be bigger
3,1,be bigger news
3,1,bigger news especially
3,1,news especially when
3,1,especially when that
3,1,when that same
3,1,that same guy
3,1,same guy is
3,1,guy is in
3,1,is in the
3,1,in the midst
3,1,the midst of
3,1,midst of a
3,1,of a somewhat
3,1,a somewhat credible
3,1,somewhat credible comeback
3,1,credible comeback effort
3,1,comeback effort on
3,1,effort on the
3,1,on the beat
3,1,the beat tonight
3,1,beat tonight ari
3,1,tonight ari melber
3,1,ari melber connected
3,1,melber connected trump
3,1,connected trump co
3,1,trump co conspirator
3,1,co conspirator john
3,1,conspirator john eastman
3,1,john eastman to
3,1,eastman to senator
3,1,to senator ted
3,1,senator ted cruz
3,1,ted cruz r-tx
3,1,just before midnight
3,1,before midnight on
3,1,midnight on january
3,1,january 6 2021
3,1,6 2021 after
3,1,2021 after the
3,1,after the attack
3,1,the attack on
3,1,on the us
3,1,the us capitol
3,1,us capitol eastman
3,1,capitol eastman wrote
3,1,eastman wrote to
3,1,wrote to pence's
3,1,to pence's lawyer
3,1,pence's lawyer to
3,1,lawyer to beg
3,1,to beg him
3,1,beg him to
3,1,him to get
3,1,to get pence
3,1,get pence to
3,1,pence to adjourn
3,1,to adjourn congress
3,1,adjourn congress for
3,1,congress for 10
3,1,for 10 days
3,1,10 days to
3,1,days to allow
3,1,to allow the
3,1,allow the legislatures
3,1,the legislatures to
3,1,legislatures to finish
3,1,to finish their
3,1,finish their investigations
3,1,their investigations as
3,1,investigations as well
3,1,well as to
3,1,as to allow
3,1,to allow a
3,1,allow a full
3,1,a full forensic
3,1,full forensic audit
3,1,forensic audit of
3,1,audit of the
3,1,of the massive
3,1,the massive amount
3,1,massive amount of
3,1,amount of illegal
3,1,of illegal activity
3,1,illegal activity that
3,1,activity that has
3,1,that has occurred
3,1,has occurred here
3,1,occurred here on
3,1,here on the
3,1,on the floor
3,1,the floor of
3,1,floor of the
3,1,of the senate
3,1,the senate at
3,1,senate at about
3,1,at about the
3,1,about the same
3,1,same time cruz
3,1,time cruz who
3,1,cruz who voted
3,1,who voted against
3,1,voted against certification
3,1,against certification used
3,1,certification used very
3,1,used very similar
3,1,very similar language
3,1,similar language when
3,1,language when he
3,1,when he called
3,1,he called for
3,1,for a ten
3,1,a ten day
3,1,ten day emergency
3,1,day emergency audit
3,1,emergency audit an
3,1,audit an email
3,1,an email sent
3,1,email sent by
3,1,sent by co
3,1,by co conspirator
3,1,conspirator 6 the
3,1,6 the political
3,1,the political consultant
3,1,political consultant matches
3,1,consultant matches one
3,1,matches one sent
3,1,one sent from
3,1,sent from boris
3,1,from boris epshteyn
3,1,boris epshteyn to
3,1,epshteyn to trump
3,1,to trump lawyer
3,1,trump lawyer rudy
3,1,lawyer rudy giuliani
3,1,rudy giuliani suggesting
3,1,giuliani suggesting that
3,1,suggesting that epshteyn
3,1,that epshteyn is
3,1,epshteyn is co
3,1,is co conspirator
3,1,the russian born
3,1,russian born epshteyn
3,1,born epshteyn has
3,1,epshteyn has been
3,1,has been with
3,1,been with trump's
3,1,with trump's political
3,1,trump's political organization
3,1,political organization since
3,1,organization since 2016
3,1,since 2016 and
3,1,2016 and was
3,1,and was involved
3,1,was involved in
3,1,involved in organizing
3,1,in organizing the
3,1,organizing the slates
3,1,the slates of
3,1,slates of false
3,1,of false electors
3,1,false electors in
3,1,electors in 2020
3,1,along with political
3,1,with political consultant
3,1,political consultant steve
3,1,consultant steve bannon
3,1,steve bannon epshteyn
3,1,bannon epshteyn created
3,1,epshteyn created a
3,1,created a cryptocurrency
3,1,a cryptocurrency called
3,1,cryptocurrency called $fjb
3,1,called $fjb which
3,1,$fjb which officially
3,1,which officially stands
3,1,officially stands for
3,1,stands for freedom
3,1,business but which
3,1,but which they
3,1,which they marketed
3,1,they marketed to
3,1,marketed to trump
3,1,to trump loyalists
3,1,trump loyalists as
3,1,loyalists as f*ck
3,1,as f*ck joe
3,1,f*ck joe biden
3,1,joe biden by
3,1,biden by february
3,1,by february 2023
3,1,february 2023 nikki
3,1,2023 nikki mccann
3,1,nikki mccann ramirez
3,1,mccann ramirez reported
3,1,ramirez reported in
3,1,reported in rolling
3,1,in rolling stone
3,1,rolling stone that
3,1,stone that the
3,1,that the currency
3,1,the currency had
3,1,currency had lost
3,1,had lost 95%
3,1,lost 95% of
3,1,95% of its
3,1,of its value
3,1,its value since
3,1,value since the
3,1,since the indictment
3,1,the indictment became
3,1,indictment became public
3,1,became public trump
3,1,public trump loyalists
3,1,trump loyalists have
3,1,loyalists have insisted
3,1,have insisted that
3,1,insisted that the
3,1,that the department
3,1,of justice is
3,1,justice is attacking
3,1,is attacking trump's
3,1,attacking trump's first
3,1,amendment rights to
3,1,rights to free
3,1,to free speech
3,1,indeed if giuliani's
3,1,if giuliani's 
3,1,giuliani's  unhinged
3,1, unhinged appearance
3,1,unhinged appearance on
3,1,appearance on newsmax
3,1,on newsmax last
3,1,newsmax last night
3,1,last night is
3,1,night is any
3,1,is any indication
3,1,any indication it
3,1,indication it appears
3,1,it appears that
3,1,appears that has
3,1,that has been
3,1,has been their
3,1,been their strategy
3,1,their strategy all
3,1,strategy all along
3,1,aside from the
3,1,from the obvious
3,1,the obvious limit
3,1,obvious limit that
3,1,limit that the
3,1,that the first
3,1,first amendment does
3,1,amendment does not
3,1,does not cover
3,1,not cover criminal
3,1,cover criminal behavior
3,1,criminal behavior the
3,1,behavior the grand
3,1,the grand jury
3,1,grand jury sidestepped
3,1,jury sidestepped this
3,1,sidestepped this issue
3,1,this issue by
3,1,issue by acknowledging
3,1,by acknowledging that
3,1,acknowledging that trump
3,1,that trump had
3,1,trump had a
3,1,a right to
3,1,right to lie
3,1,to lie about
3,1,lie about his
3,1,about his election
3,1,his election loss
3,1,it indicted him
3,1,indicted him for
3,1,him for unlawfully
3,1,for unlawfully trying
3,1,unlawfully trying to
3,1,trying to obstruct
3,1,official proceeding and
3,1,proceeding and to
3,1,and to disenfranchise
3,1,today trump's former
3,1,trump's former attorney
3,1,former attorney general
3,1,attorney general william
3,1,general william barr
3,1,william barr dismissed
3,1,barr dismissed the
3,1,dismissed the idea
3,1,that the indictment
3,1,the indictment is
3,1,indictment is an
3,1,attack on trump's
3,1,on trump's first
3,1,barr told cnn's
3,1,told cnn's kaitlan
3,1,cnn's kaitlan collins
3,1,kaitlan collins as
3,1,collins as the
3,1,as the indictment
3,1,the indictment says
3,1,indictment says they're
3,1,says they're 
3,1,they're  not
3,1, not attacking
3,1,not attacking his
3,1,attacking his first
3,1,his first amendment
3,1,first amendment right
3,1,he can say
3,1,can say whatever
3,1,say whatever he
3,1,whatever he wants
3,1,can even lie
3,1,can even tell
3,1,even tell people
3,1,tell people that
3,1,people that the
3,1,that the election
3,1,the election was
3,1,was stolen when
3,1,stolen when he
3,1,when he knew
3,1,he knew better
3,1,but that does
3,1,that does not
3,1,does not protect
3,1,not protect you
3,1,protect you from
3,1,you from entering
3,1,from entering into
3,1,entering into a
3,1,into a conspiracy
3,1,all conspiracies involve
3,1,conspiracies involve speech
3,1,and all fraud
3,1,all fraud involves
3,1,fraud involves speech
3,1,free speech doesn't
3,1,speech doesn't 
3,1,doesn't  give
3,1, give you
3,1,give you the
3,1,you the right
3,1,right to engage
3,1,to engage in
3,1,engage in a
3,1,in a fraudulent
3,1,a fraudulent conspiracy
3,1,fraudulent conspiracy rudy
3,1,conspiracy rudy giuliani
3,1,rudy giuliani has
3,1,giuliani has his
3,1,has his own
3,1,his own troubles
3,1,own troubles in
3,1,troubles in the
3,1,in the news
3,1,the news today
3,1,news today unrelated
3,1,today unrelated to
3,1,unrelated to the
3,1,to the attempt
3,1,attempt to overturn
3,1,his former assistant
3,1,former assistant noelle
3,1,assistant noelle dunphy
3,1,noelle dunphy is
3,1,dunphy is suing
3,1,is suing him
3,1,suing him for
3,1,him for sexual
3,1,for sexual harassment
3,1,sexual harassment and
3,1,harassment and abuse
3,1,and abuse and
3,1,abuse and new
3,1,and new transcripts
3,1,new transcripts filed
3,1,transcripts filed in
3,1,filed in the
3,1,in the new
3,1,new york supreme
3,1,york supreme court
3,1,supreme court of
3,1,court of giuliani's
3,1,of giuliani's own
3,1,giuliani's own words
3,1,own words reveal
3,1,words reveal disturbing
3,1,reveal disturbing fantasies
3,1,disturbing fantasies of
3,1,fantasies of sexual
3,1,of sexual domination
3,1,sexual domination that
3,1,domination that are
3,1,that are unlikely
3,1,are unlikely to
3,1,unlikely to help
3,1,to help his
3,1,help his reputation
3,1,historian kevin kruse
3,1,kevin kruse retweeted
3,1,kruse retweeted part
3,1,retweeted part of
3,1,of the transcript
3,1,the transcript with
3,1,transcript with the
3,1,with the words
3,1,the words goodbye
3,1,words goodbye lunch
3,1,goodbye lunch the
3,1,lunch the chaos
3,1,the chaos in
3,1,chaos in the
3,1,the country's political
3,1,country's political leaders
3,1,political leaders comes
